date,variable,seriesNo,value
2021-11-01,Non-Oil,4.2,17003165.4
2021-11-01,"Total Re-Exports, (At Current Prices)",5,29381840.5
2021-11-01,Oil,5.1,48896.1
2021-11-01,Non-Oil,5.2,29332944.4
2021-12-01,"Total Merchandise Trade, (At Current Prices)",1,109415636.0
2021-12-01,Oil,1.1,18173458.4
2021-12-01,Non-Oil,1.2,91242177.6
2021-12-01,"Total Merchandise Imports, (At Current Prices)",2,52264355.4
2021-12-01,Oil,2.1,9593418.5
2021-12-01,Non-Oil,2.2,42670937.0
2021-12-01,"Total Merchandise Exports, (At Current Prices)",3,57151280.5
2021-12-01,Oil,3.1,8580039.9
2021-12-01,Non-Oil,3.2,48571240.6
2021-12-01,"Total Domestic Exports, (At Current Prices)",4,25410879.6
2021-12-01,Oil,4.1,7927539.7
2021-12-01,Non-Oil,4.2,17483339.9
2021-12-01,"Total Re-Exports, (At Current Prices)",5,31740401.0
2021-12-01,Oil,5.1,652500.2
2021-12-01,Non-Oil,5.2,31087900.7
2022-01-01,"Total Merchandise Trade, (At Current Prices)",1,107234856.1
2022-01-01,Oil,1.1,16894504.3
2022-01-01,Non-Oil,1.2,90340351.8
2022-01-01,"Total Merchandise Imports, (At Current Prices)",2,51491981.1
2022-01-01,Oil,2.1,9489284.3
2022-01-01,Non-Oil,2.2,42002696.9
2022-01-01,"Total Merchandise Exports, (At Current Prices)",3,55742874.9
2022-01-01,Oil,3.1,7405220.0
2022-01-01,Non-Oil,3.2,48337654.9
2022-01-01,"Total Domestic Exports, (At Current Prices)",4,24962815.6
2022-01-01,Oil,4.1,7245397.6
2022-01-01,Non-Oil,4.2,17717418.0
2022-01-01,"Total Re-Exports, (At Current Prices)",5,30780059.3
2022-01-01,Oil,5.1,159822.4
2022-01-01,Non-Oil,5.2,30620236.9
2022-02-01,"Total Merchandise Trade, (At Current Prices)",1,109868897.2
2022-02-01,Oil,1.1,18548106.2
2022-02-01,Non-Oil,1.2,91320791.0
2022-02-01,"Total Merchandise Imports, (At Current Prices)",2,51515202.3
2022-02-01,Oil,2.1,9306261.3
2022-02-01,Non-Oil,2.2,42208941.0
2022-02-01,"Total Merchandise Exports, (At Current Prices)",3,58353694.8
2022-02-01,Oil,3.1,9241844.8
2022-02-01,Non-Oil,3.2,49111850.0
2022-02-01,"Total Domestic Exports, (At Current Prices)",4,26241251.9
2022-02-01,Oil,4.1,8814006.9
2022-02-01,Non-Oil,4.2,17427245.0
2022-02-01,"Total Re-Exports, (At Current Prices)",5,32112443.0
2022-02-01,Oil,5.1,427837.9
2022-02-01,Non-Oil,5.2,31684605.0
2022-03-01,"Total Merchandise Trade, (At Current Prices)",1,113086698.2
2022-03-01,Oil,1.1,23822623.6
2022-03-01,Non-Oil,1.2,89264074.6
2022-03-01,"Total Merchandise Imports, (At Current Prices)",2,54295973.6
2022-03-01,Oil,2.1,13281022.7
2022-03-01,Non-Oil,2.2,41014951.0
2022-03-01,"Total Merchandise Exports, (At Current Prices)",3,58790724.6
2022-03-01,Oil,3.1,10541600.9
2022-03-01,Non-Oil,3.2,48249123.7
2022-03-01,"Total Domestic Exports, (At Current Prices)",4,27581622.7
2022-03-01,Oil,4.1,10178313.0
2022-03-01,Non-Oil,4.2,17403309.6
2022-03-01,"Total Re-Exports, (At Current Prices)",5,31209101.9
2022-03-01,Oil,5.1,363287.9
2022-03-01,Non-Oil,5.2,30845814.0
2022-04-01,"Total Merchandise Trade, (At Current Prices)",1,116430277.6
2022-04-01,Oil,1.1,24979144.5
2022-04-01,Non-Oil,1.2,91451133.1
2022-04-01,"Total Merchandise Imports, (At Current Prices)",2,55890825.5
2022-04-01,Oil,2.1,13172478.8
2022-04-01,Non-Oil,2.2,42718346.7
2022-04-01,"Total Merchandise Exports, (At Current Prices)",3,60539452.1
2022-04-01,Oil,3.1,11806665.8
2022-04-01,Non-Oil,3.2,48732786.3
2022-04-01,"Total Domestic Exports, (At Current Prices)",4,28281745.2
2022-04-01,Oil,4.1,11494869.4
2022-04-01,Non-Oil,4.2,16786875.8
2022-04-01,"Total Re-Exports, (At Current Prices)",5,32257706.9
2022-04-01,Oil,5.1,311796.4
2022-04-01,Non-Oil,5.2,31945910.5
2022-05-01,"Total Merchandise Trade, (At Current Prices)",1,122292415.5
2022-05-01,Oil,1.1,26831617.6
2022-05-01,Non-Oil,1.2,95460797.9
2022-05-01,"Total Merchandise Imports, (At Current Prices)",2,59234624.9
2022-05-01,Oil,2.1,14167305.3
2022-05-01,Non-Oil,2.2,45067319.6
2022-05-01,"Total Merchandise Exports, (At Current Prices)",3,63057790.6
2022-05-01,Oil,3.1,12664312.3
2022-05-01,Non-Oil,3.2,50393478.3
2022-05-01,"Total Domestic Exports, (At Current Prices)",4,29960426.3
2022-05-01,Oil,4.1,12490817.7
2022-05-01,Non-Oil,4.2,17469608.6
2022-05-01,"Total Re-Exports, (At Current Prices)",5,33097364.3
2022-05-01,Oil,5.1,173494.6
2022-05-01,Non-Oil,5.2,32923869.7
2022-06-01,"Total Merchandise Trade, (At Current Prices)",1,122434117.9
2022-06-01,Oil,1.1,26189903.8
2022-06-01,Non-Oil,1.2,96244214.1
2022-06-01,"Total Merchandise Imports, (At Current Prices)",2,59016132.5
2022-06-01,Oil,2.1,13801383.6
2022-06-01,Non-Oil,2.2,45214748.9
2022-06-01,"Total Merchandise Exports, (At Current Prices)",3,63417985.4
2022-06-01,Oil,3.1,12388520.2
2022-06-01,Non-Oil,3.2,51029465.3
2022-06-01,"Total Domestic Exports, (At Current Prices)",4,29509933.8
2022-06-01,Oil,4.1,12134688.5
2022-06-01,Non-Oil,4.2,17375245.3
2022-06-01,"Total Re-Exports, (At Current Prices)",5,33908051.6
2022-06-01,Oil,5.1,253831.6
2022-06-01,Non-Oil,5.2,33654220.0
2022-07-01,"Total Merchandise Trade, (At Current Prices)",1,125748460.2
2022-07-01,Oil,1.1,28745661.8
2022-07-01,Non-Oil,1.2,97002798.4
2022-07-01,"Total Merchandise Imports, (At Current Prices)",2,61485121.7
2022-07-01,Oil,2.1,14829376.2
2022-07-01,Non-Oil,2.2,46655745.5
2022-07-01,"Total Merchandise Exports, (At Current Prices)",3,64263338.5
2022-07-01,Oil,3.1,13916285.6
2022-07-01,Non-Oil,3.2,50347053.0
2022-07-01,"Total Domestic Exports, (At Current Prices)",4,31127231.5
2022-07-01,Oil,4.1,13630145.5
2022-07-01,Non-Oil,4.2,17497086.0
2022-07-01,"Total Re-Exports, (At Current Prices)",5,33136107.1
2022-07-01,Oil,5.1,286140.1
2022-07-01,Non-Oil,5.2,32849967.0
2022-08-01,"Total Merchandise Trade, (At Current Prices)",1,118845292.6
2022-08-01,Oil,1.1,25468085.4
2022-08-01,Non-Oil,1.2,93377207.2
2022-08-01,"Total Merchandise Imports, (At Current Prices)",2,57035280.8
2022-08-01,Oil,2.1,12912331.0
2022-08-01,Non-Oil,2.2,44122949.7
2022-08-01,"Total Merchandise Exports, (At Current Prices)",3,61810011.9
2022-08-01,Oil,3.1,12555754.4
2022-08-01,Non-Oil,3.2,49254257.5
2022-08-01,"Total Domestic Exports, (At Current Prices)",4,29654370.5
2022-08-01,Oil,4.1,12361668.3
2022-08-01,Non-Oil,4.2,17292702.2
2022-08-01,"Total Re-Exports, (At Current Prices)",5,32155641.4
2022-08-01,Oil,5.1,194086.1
2022-08-01,Non-Oil,5.2,31961555.3
2022-09-01,"Total Merchandise Trade, (At Current Prices)",1,115869492.0
2022-09-01,Oil,1.1,23199372.1
2022-09-01,Non-Oil,1.2,92670119.9
2022-09-01,"Total Merchandise Imports, (At Current Prices)",2,54930912.4
2022-09-01,Oil,2.1,12012060.6
2022-09-01,Non-Oil,2.2,42918851.8
2022-09-01,"Total Merchandise Exports, (At Current Prices)",3,60938579.6
2022-09-01,Oil,3.1,11187311.5
2022-09-01,Non-Oil,3.2,49751268.1
2022-09-01,"Total Domestic Exports, (At Current Prices)",4,27512265.4
2022-09-01,Oil,4.1,11019312.8
2022-09-01,Non-Oil,4.2,16492952.6
2022-09-01,"Total Re-Exports, (At Current Prices)",5,33426314.2
2022-09-01,Oil,5.1,167998.7
2022-09-01,Non-Oil,5.2,33258315.5
2022-10-01,"Total Merchandise Trade, (At Current Prices)",1,109462868.9
2022-10-01,Oil,1.1,21921627.1
2022-10-01,Non-Oil,1.2,87541241.8
2022-10-01,"Total Merchandise Imports, (At Current Prices)",2,52549831.5
2022-10-01,Oil,2.1,11106489.5
2022-10-01,Non-Oil,2.2,41443342.0
2022-10-01,"Total Merchandise Exports, (At Current Prices)",3,56913037.4
2022-10-01,Oil,3.1,10815137.5
2022-10-01,Non-Oil,3.2,46097899.8
2022-10-01,"Total Domestic Exports, (At Current Prices)",4,26088077.1
2022-10-01,Oil,4.1,10645980.5
2022-10-01,Non-Oil,4.2,15442096.6
2022-10-01,"Total Re-Exports, (At Current Prices)",5,30824960.2
2022-10-01,Oil,5.1,169157.0
2022-10-01,Non-Oil,5.2,30655803.2
2022-11-01,"Total Merchandise Trade, (At Current Prices)",1,103720946.4
2022-11-01,Oil,1.1,21863446.0
2022-11-01,Non-Oil,1.2,81857500.4
2022-11-01,"Total Merchandise Imports, (At Current Prices)",2,50523035.4
2022-11-01,Oil,2.1,11084298.5
2022-11-01,Non-Oil,2.2,39438737.0
2022-11-01,"Total Merchandise Exports, (At Current Prices)",3,53197910.9
2022-11-01,Oil,3.1,10779147.5
2022-11-01,Non-Oil,3.2,42418763.4
2022-11-01,"Total Domestic Exports, (At Current Prices)",4,24817544.0
2022-11-01,Oil,4.1,10414802.3
2022-11-01,Non-Oil,4.2,14402741.7
2022-11-01,"Total Re-Exports, (At Current Prices)",5,28380366.9
2022-11-01,Oil,5.1,364345.3
2022-11-01,Non-Oil,5.2,28016021.7
2022-12-01,"Total Merchandise Trade, (At Current Prices)",1,102601458.3
2022-12-01,Oil,1.1,21587604.1
2022-12-01,Non-Oil,1.2,81013854.2
2022-12-01,"Total Merchandise Imports, (At Current Prices)",2,48472626.0
2022-12-01,Oil,2.1,10835732.2
2022-12-01,Non-Oil,2.2,37636893.8
2022-12-01,"Total Merchandise Exports, (At Current Prices)",3,54128832.3
2022-12-01,Oil,3.1,10751872.0
2022-12-01,Non-Oil,3.2,43376960.4
2022-12-01,"Total Domestic Exports, (At Current Prices)",4,24388871.2
2022-12-01,Oil,4.1,10313333.4
2022-12-01,Non-Oil,4.2,14075537.8
2022-12-01,"Total Re-Exports, (At Current Prices)",5,29739961.1
2022-12-01,Oil,5.1,438538.5
2022-12-01,Non-Oil,5.2,29301422.6
2023-01-01,"Total Merchandise Trade, (At Current Prices)",1,101813329.8
2023-01-01,Oil,1.1,20617278.9
2023-01-01,Non-Oil,1.2,81196051.0
2023-01-01,"Total Merchandise Imports, (At Current Prices)",2,48150663.9
2023-01-01,Oil,2.1,10796872.4
2023-01-01,Non-Oil,2.2,37353791.5
2023-01-01,"Total Merchandise Exports, (At Current Prices)",3,53662665.9
2023-01-01,Oil,3.1,9820406.4
2023-01-01,Non-Oil,3.2,43842259.5
2023-01-01,"Total Domestic Exports, (At Current Prices)",4,23638906.9
2023-01-01,Oil,4.1,9441986.2
2023-01-01,Non-Oil,4.2,14196920.7
2023-01-01,"Total Re-Exports, (At Current Prices)",5,30023759.0
2023-01-01,Oil,5.1,378420.3
2023-01-01,Non-Oil,5.2,29645338.8
2023-02-01,"Total Merchandise Trade, (At Current Prices)",1,97249664.2
2023-02-01,Oil,1.1,18453169.4
2023-02-01,Non-Oil,1.2,78796494.8
2023-02-01,"Total Merchandise Imports, (At Current Prices)",2,45649472.0
2023-02-01,Oil,2.1,8998841.1
2023-02-01,Non-Oil,2.2,36650630.9
2023-02-01,"Total Merchandise Exports, (At Current Prices)",3,51600192.2
2023-02-01,Oil,3.1,9454328.3
2023-02-01,Non-Oil,3.2,42145863.9
2023-02-01,"Total Domestic Exports, (At Current Prices)",4,22264537.1
2023-02-01,Oil,4.1,8977406.9
2023-02-01,Non-Oil,4.2,13287130.2
2023-02-01,"Total Re-Exports, (At Current Prices)",5,29335655.1
2023-02-01,Oil,5.1,476921.4
2023-02-01,Non-Oil,5.2,28858733.7
2023-03-01,"Total Merchandise Trade, (At Current Prices)",1,102800771.1
2023-03-01,Oil,1.1,19775028.3
2023-03-01,Non-Oil,1.2,83025742.8
2023-03-01,"Total Merchandise Imports, (At Current Prices)",2,47901629.0
2023-03-01,Oil,2.1,9777804.0
2023-03-01,Non-Oil,2.2,38123825.0
2023-03-01,"Total Merchandise Exports, (At Current Prices)",3,54899142.1
2023-03-01,Oil,3.1,9997224.4
2023-03-01,Non-Oil,3.2,44901917.8
2023-03-01,"Total Domestic Exports, (At Current Prices)",4,25847420.6
2023-03-01,Oil,4.1,9727510.1
2023-03-01,Non-Oil,4.2,16119910.6
2023-03-01,"Total Re-Exports, (At Current Prices)",5,29051721.5
2023-03-01,Oil,5.1,269714.3
2023-03-01,Non-Oil,5.2,28782007.2
2023-04-01,"Total Merchandise Trade, (At Current Prices)",1,98789538.7
2023-04-01,Oil,1.1,18628357.7
2023-04-01,Non-Oil,1.2,80161181.1
2023-04-01,"Total Merchandise Imports, (At Current Prices)",2,46797253.9
2023-04-01,Oil,2.1,9313517.0
2023-04-01,Non-Oil,2.2,37483736.9
2023-04-01,"Total Merchandise Exports, (At Current Prices)",3,51992284.8
2023-04-01,Oil,3.1,9314840.7
2023-04-01,Non-Oil,3.2,42677444.1
2023-04-01,"Total Domestic Exports, (At Current Prices)",4,25052190.0
2023-04-01,Oil,4.1,9042738.4
2023-04-01,Non-Oil,4.2,16009451.6
2023-04-01,"Total Re-Exports, (At Current Prices)",5,26940094.8
2023-04-01,Oil,5.1,272102.3
2023-04-01,Non-Oil,5.2,26667992.6
2023-05-01,"Total Merchandise Trade, (At Current Prices)",1,95764263.2
2023-05-01,Oil,1.1,17500344.7
2023-05-01,Non-Oil,1.2,78263918.5
2023-05-01,"Total Merchandise Imports, (At Current Prices)",2,44821131.9
2023-05-01,Oil,2.1,8681998.0
2023-05-01,Non-Oil,2.2,36139133.9
2023-05-01,"Total Merchandise Exports, (At Current Prices)",3,50943131.3
2023-05-01,Oil,3.1,8818346.7
2023-05-01,Non-Oil,3.2,42124784.6
2023-05-01,"Total Domestic Exports, (At Current Prices)",4,22839362.5
2023-05-01,Oil,4.1,8532994.6
2023-05-01,Non-Oil,4.2,14306367.9
2023-05-01,"Total Re-Exports, (At Current Prices)",5,28103768.8
2023-05-01,Oil,5.1,285352.1
2023-05-01,Non-Oil,5.2,27818416.7
2023-06-01,"Total Merchandise Trade, (At Current Prices)",1,98533463.4
2023-06-01,Oil,1.1,17830800.9
2023-06-01,Non-Oil,1.2,80702662.5
2023-06-01,"Total Merchandise Imports, (At Current Prices)",2,46101836.4
2023-06-01,Oil,2.1,8991619.8
2023-06-01,Non-Oil,2.2,37110216.5
2023-06-01,"Total Merchandise Exports, (At Current Prices)",3,52431627.0
2023-06-01,Oil,3.1,8839181.0
2023-06-01,Non-Oil,3.2,43592446.0
2023-06-01,"Total Domestic Exports, (At Current Prices)",4,23006173.3
2023-06-01,Oil,4.1,8406360.9
2023-06-01,Non-Oil,4.2,14599812.5
2023-06-01,"Total Re-Exports, (At Current Prices)",5,29425453.7
2023-06-01,Oil,5.1,432820.2
2023-06-01,Non-Oil,5.2,28992633.5
2023-07-01,"Total Merchandise Trade, (At Current Prices)",1,99451161.7
2023-07-01,Oil,1.1,18707416.2
2023-07-01,Non-Oil,1.2,80743745.5
2023-07-01,"Total Merchandise Imports, (At Current Prices)",2,46847806.7
2023-07-01,Oil,2.1,9528046.2
2023-07-01,Non-Oil,2.2,37319760.6
2023-07-01,"Total Merchandise Exports, (At Current Prices)",3,52603355.0
2023-07-01,Oil,3.1,9179370.0
2023-07-01,Non-Oil,3.2,43423985.0
2023-07-01,"Total Domestic Exports, (At Current Prices)",4,22655875.7
2023-07-01,Oil,4.1,8629493.1
2023-07-01,Non-Oil,4.2,14026382.5
2023-07-01,"Total Re-Exports, (At Current Prices)",5,29947479.3
2023-07-01,Oil,5.1,549876.9
2023-07-01,Non-Oil,5.2,29397602.4
2023-08-01,"Total Merchandise Trade, (At Current Prices)",1,101051089.2
2023-08-01,Oil,1.1,19451004.0
2023-08-01,Non-Oil,1.2,81600085.1
2023-08-01,"Total Merchandise Imports, (At Current Prices)",2,48591292.6
2023-08-01,Oil,2.1,9904124.1
2023-08-01,Non-Oil,2.2,38687168.5
2023-08-01,"Total Merchandise Exports, (At Current Prices)",3,52459796.6
2023-08-01,Oil,3.1,9546880.0
2023-08-01,Non-Oil,3.2,42912916.6
2023-08-01,"Total Domestic Exports, (At Current Prices)",4,22654768.2
2023-08-01,Oil,4.1,9284401.5
2023-08-01,Non-Oil,4.2,13370366.6
2023-08-01,"Total Re-Exports, (At Current Prices)",5,29805028.4
2023-08-01,Oil,5.1,262478.4
2023-08-01,Non-Oil,5.2,29542550.0
2023-09-01,"Total Merchandise Trade, (At Current Prices)",1,103375863.8
2023-09-01,Oil,1.1,20518316.8
2023-09-01,Non-Oil,1.2,82857547.0
2023-09-01,"Total Merchandise Imports, (At Current Prices)",2,49110464.7
2023-09-01,Oil,2.1,10772523.7
2023-09-01,Non-Oil,2.2,38337941.0
2023-09-01,"Total Merchandise Exports, (At Current Prices)",3,54265399.2
2023-09-01,Oil,3.1,9745793.2
2023-09-01,Non-Oil,3.2,44519606.0
2023-09-01,"Total Domestic Exports, (At Current Prices)",4,23669310.9
2023-09-01,Oil,4.1,9450311.6
2023-09-01,Non-Oil,4.2,14218999.4
2023-09-01,"Total Re-Exports, (At Current Prices)",5,30596088.3
2023-09-01,Oil,5.1,295481.6
2023-09-01,Non-Oil,5.2,30300606.7
2023-10-01,"Total Merchandise Trade, (At Current Prices)",1,107509627.3
2023-10-01,Oil,1.1,23037891.3
2023-10-01,Non-Oil,1.2,84471735.9
2023-10-01,"Total Merchandise Imports, (At Current Prices)",2,50385522.1
2023-10-01,Oil,2.1,11186450.0
2023-10-01,Non-Oil,2.2,39199072.1
2023-10-01,"Total Merchandise Exports, (At Current Prices)",3,57124105.1
2023-10-01,Oil,3.1,11851441.3
2023-10-01,Non-Oil,3.2,45272663.8
2023-10-01,"Total Domestic Exports, (At Current Prices)",4,26105902.2
2023-10-01,Oil,4.1,11625319.3
2023-10-01,Non-Oil,4.2,14480582.8
2023-10-01,"Total Re-Exports, (At Current Prices)",5,31018203.0
2023-10-01,Oil,5.1,226122.0
2023-10-01,Non-Oil,5.2,30792081.0
2023-11-01,"Total Merchandise Trade, (At Current Prices)",1,103757607.0
2023-11-01,Oil,1.1,21859506.7
2023-11-01,Non-Oil,1.2,81898100.3
2023-11-01,"Total Merchandise Imports, (At Current Prices)",2,49283314.6
2023-11-01,Oil,2.1,11342963.6
2023-11-01,Non-Oil,2.2,37940351.0
2023-11-01,"Total Merchandise Exports, (At Current Prices)",3,54474292.4
2023-11-01,Oil,3.1,10516543.1
2023-11-01,Non-Oil,3.2,43957749.3
2023-11-01,"Total Domestic Exports, (At Current Prices)",4,24614647.0
2023-11-01,Oil,4.1,10118475.8
2023-11-01,Non-Oil,4.2,14496171.2
2023-11-01,"Total Re-Exports, (At Current Prices)",5,29859645.4
2023-11-01,Oil,5.1,398067.3
2023-11-01,Non-Oil,5.2,29461578.1
2023-12-01,"Total Merchandise Trade, (At Current Prices)",1,97937083.4
2023-12-01,Oil,1.1,18100927.1
2023-12-01,Non-Oil,1.2,79836156.4
2023-12-01,"Total Merchandise Imports, (At Current Prices)",2,44947785.3
2023-12-01,Oil,2.1,9057942.8
2023-12-01,Non-Oil,2.2,35889842.5
2023-12-01,"Total Merchandise Exports, (At Current Prices)",3,52989298.2
2023-12-01,Oil,3.1,9042984.3
2023-12-01,Non-Oil,3.2,43946313.9
2023-12-01,"Total Domestic Exports, (At Current Prices)",4,23074493.6
2023-12-01,Oil,4.1,8835527.3
2023-12-01,Non-Oil,4.2,14238966.3
2023-12-01,"Total Re-Exports, (At Current Prices)",5,29914804.5
2023-12-01,Oil,5.1,207456.9
2023-12-01,Non-Oil,5.2,29707347.6
2024-01-01,"Total Merchandise Trade, (At Current Prices)",1,103570352.6
2024-01-01,Oil,1.1,19111831.7
2024-01-01,Non-Oil,1.2,84458521.0
2024-01-01,"Total Merchandise Imports, (At Current Prices)",2,48108238.9
2024-01-01,Oil,2.1,9437079.3
2024-01-01,Non-Oil,2.2,38671159.6
2024-01-01,"Total Merchandise Exports, (At Current Prices)",3,55462113.7
2024-01-01,Oil,3.1,9674752.3
2024-01-01,Non-Oil,3.2,45787361.4
2024-01-01,"Total Domestic Exports, (At Current Prices)",4,23920976.6
2024-01-01,Oil,4.1,9344074.7
2024-01-01,Non-Oil,4.2,14576902.0
2024-01-01,"Total Re-Exports, (At Current Prices)",5,31541137.1
2024-01-01,Oil,5.1,330677.7
2024-01-01,Non-Oil,5.2,31210459.4
2024-02-01,"Total Merchandise Trade, (At Current Prices)",1,104633350.4
2024-02-01,Oil,1.1,20880818.5
2024-02-01,Non-Oil,1.2,83752531.9
2024-02-01,"Total Merchandise Imports, (At Current Prices)",2,49631846.4
2024-02-01,Oil,2.1,10652697.6
2024-02-01,Non-Oil,2.2,38979148.8
2024-02-01,"Total Merchandise Exports, (At Current Prices)",3,55001504.0
2024-02-01,Oil,3.1,10228120.9
2024-02-01,Non-Oil,3.2,44773383.1
2024-02-01,"Total Domestic Exports, (At Current Prices)",4,23868552.9
2024-02-01,Oil,4.1,9898994.5
2024-02-01,Non-Oil,4.2,13969558.4
2024-02-01,"Total Re-Exports, (At Current Prices)",5,31132951.1
2024-02-01,Oil,5.1,329126.4
2024-02-01,Non-Oil,5.2,30803824.8
2024-03-01,"Total Merchandise Trade, (At Current Prices)",1,105742411.4
2024-03-01,Oil,1.1,20694055.2
2024-03-01,Non-Oil,1.2,85048356.2
2024-03-01,"Total Merchandise Imports, (At Current Prices)",2,50019362.0
2024-03-01,Oil,2.1,9979097.2
2024-03-01,Non-Oil,2.2,40040264.7
2024-03-01,"Total Merchandise Exports, (At Current Prices)",3,55723049.5
2024-03-01,Oil,3.1,10714958.0
2024-03-01,Non-Oil,3.2,45008091.5
2024-03-01,"Total Domestic Exports, (At Current Prices)",4,24042487.1
2024-03-01,Oil,4.1,10527350.1
2024-03-01,Non-Oil,4.2,13515137.1
2024-03-01,"Total Re-Exports, (At Current Prices)",5,31680562.4
2024-03-01,Oil,5.1,187608.0
2024-03-01,Non-Oil,5.2,31492954.4
2024-04-01,"Total Merchandise Trade, (At Current Prices)",1,108120306.1
2024-04-01,Oil,1.1,21536163.1
2024-04-01,Non-Oil,1.2,86584143.0
2024-04-01,"Total Merchandise Imports, (At Current Prices)",2,52078557.2
2024-04-01,Oil,2.1,11025900.9
2024-04-01,Non-Oil,2.2,41052656.3
2024-04-01,"Total Merchandise Exports, (At Current Prices)",3,56041748.9
2024-04-01,Oil,3.1,10510262.2
2024-04-01,Non-Oil,3.2,45531486.7
2024-04-01,"Total Domestic Exports, (At Current Prices)",4,23887851.4
2024-04-01,Oil,4.1,10098778.5
2024-04-01,Non-Oil,4.2,13789072.9
2024-04-01,"Total Re-Exports, (At Current Prices)",5,32153897.5
2024-04-01,Oil,5.1,411483.7
2024-04-01,Non-Oil,5.2,31742413.8
2024-05-01,"Total Merchandise Trade, (At Current Prices)",1,108615280.2
2024-05-01,Oil,1.1,21629336.4
2024-05-01,Non-Oil,1.2,86985943.8
2024-05-01,"Total Merchandise Imports, (At Current Prices)",2,51912038.1
2024-05-01,Oil,2.1,10473739.3
2024-05-01,Non-Oil,2.2,41438298.8
2024-05-01,"Total Merchandise Exports, (At Current Prices)",3,56703242.1
2024-05-01,Oil,3.1,11155597.1
2024-05-01,Non-Oil,3.2,45547645.0
2024-05-01,"Total Domestic Exports, (At Current Prices)",4,25262728.7
2024-05-01,Oil,4.1,10967773.2
2024-05-01,Non-Oil,4.2,14294955.5
2024-05-01,"Total Re-Exports, (At Current Prices)",5,31440513.4
2024-05-01,Oil,5.1,187823.9
2024-05-01,Non-Oil,5.2,31252689.5
2024-06-01,"Total Merchandise Trade, (At Current Prices)",1,104996893.4
2024-06-01,Oil,1.1,19728033.7
2024-06-01,Non-Oil,1.2,85268859.7
2024-06-01,"Total Merchandise Imports, (At Current Prices)",2,50797311.5
2024-06-01,Oil,2.1,9715157.3
2024-06-01,Non-Oil,2.2,41082154.2
2024-06-01,"Total Merchandise Exports, (At Current Prices)",3,54199581.9
2024-06-01,Oil,3.1,10012876.4
2024-06-01,Non-Oil,3.2,44186705.5
2024-06-01,"Total Domestic Exports, (At Current Prices)",4,23768508.5
2024-06-01,Oil,4.1,9774696.0
2024-06-01,Non-Oil,4.2,13993812.6
2024-06-01,"Total Re-Exports, (At Current Prices)",5,30431073.4
2024-06-01,Oil,5.1,238180.5
2024-06-01,Non-Oil,5.2,30192892.9
2024-07-01,"Total Merchandise Trade, (At Current Prices)",1,107860349.3
2024-07-01,Oil,1.1,20694775.0
2024-07-01,Non-Oil,1.2,87165574.3
2024-07-01,"Total Merchandise Imports, (At Current Prices)",2,51137506.2
2024-07-01,Oil,2.1,10757054.6
2024-07-01,Non-Oil,2.2,40380451.6
2024-07-01,"Total Merchandise Exports, (At Current Prices)",3,56722843.2
2024-07-01,Oil,3.1,9937720.4
2024-07-01,Non-Oil,3.2,46785122.7
2024-07-01,"Total Domestic Exports, (At Current Prices)",4,25296055.3
2024-07-01,Oil,4.1,9808144.1
2024-07-01,Non-Oil,4.2,15487911.3
2024-07-01,"Total Re-Exports, (At Current Prices)",5,31426787.8
2024-07-01,Oil,5.1,129576.4
2024-07-01,Non-Oil,5.2,31297211.4
2024-08-01,"Total Merchandise Trade, (At Current Prices)",1,106120198.4
2024-08-01,Oil,1.1,18484810.1
2024-08-01,Non-Oil,1.2,87635388.3
2024-08-01,"Total Merchandise Imports, (At Current Prices)",2,50027732.5
2024-08-01,Oil,2.1,9113919.9
2024-08-01,Non-Oil,2.2,40913812.6
2024-08-01,"Total Merchandise Exports, (At Current Prices)",3,56092465.9
2024-08-01,Oil,3.1,9370890.2
2024-08-01,Non-Oil,3.2,46721575.7
2024-08-01,"Total Domestic Exports, (At Current Prices)",4,24114323.3
2024-08-01,Oil,4.1,9043098.2
2024-08-01,Non-Oil,4.2,15071225.2
2024-08-01,"Total Re-Exports, (At Current Prices)",5,31978142.6
2024-08-01,Oil,5.1,327792.0
2024-08-01,Non-Oil,5.2,31650350.6
2024-09-01,"Total Merchandise Trade, (At Current Prices)",1,105078337.5
2024-09-01,Oil,1.1,15871028.4
2024-09-01,Non-Oil,1.2,89207309.0
2024-09-01,"Total Merchandise Imports, (At Current Prices)",2,49900042.2
2024-09-01,Oil,2.1,7494029.8
2024-09-01,Non-Oil,2.2,42406012.4
2024-09-01,"Total Merchandise Exports, (At Current Prices)",3,55178295.2
2024-09-01,Oil,3.1,8376998.7
2024-09-01,Non-Oil,3.2,46801296.6
2024-09-01,"Total Domestic Exports, (At Current Prices)",4,22843307.7
2024-09-01,Oil,4.1,8183986.1
2024-09-01,Non-Oil,4.2,14659321.7
2024-09-01,"Total Re-Exports, (At Current Prices)",5,32334987.5
2024-09-01,Oil,5.1,193012.6
2024-09-01,Non-Oil,5.2,32141974.9
2024-10-01,"Total Merchandise Trade, (At Current Prices)",1,101653348.4
2024-10-01,Oil,1.1,17085808.7
2024-10-01,Non-Oil,1.2,84567539.7
2024-10-01,"Total Merchandise Imports, (At Current Prices)",2,48483597.9
2024-10-01,Oil,2.1,9031112.8
2024-10-01,Non-Oil,2.2,39452485.1
2024-10-01,"Total Merchandise Exports, (At Current Prices)",3,53169750.5
2024-10-01,Oil,3.1,8054695.9
2024-10-01,Non-Oil,3.2,45115054.6
