date,variable,seriesNo,value
2020-04-01,Transport Services Of Goods,1.06.4,93.241
2020-04-01,Information & Communication,1.07,97.731
2020-04-01,Information & Communication Equipment,1.07.1,98.702
2020-04-01,Software Excl Games,1.07.2,103.031
2020-04-01,Information & Communication Services,1.07.3,97.54
2020-04-01,"Recreation, Sport & Culture",1.08,84.998
2020-04-01,Recreation & Cultural Goods,1.08.1,93.898
2020-04-01,Other Recreational Goods,1.08.2,101.598
2020-04-01,Garden Products & Pets,1.08.3,86.76
2020-04-01,Recreational Services,1.08.4,82.241
2020-04-01,Cultural Services,1.08.5,88.047
2020-04-01,"Newspapers, Books & Stationery",1.08.6,97.187
2020-04-01,Holiday Expenses,1.08.7,83.163
2020-04-01,Education,1.09,90.989
2020-04-01,"General, Vocational & Higher Education",1.09.1,94.456
2020-04-01,Private Tuition & Other Educational Courses,1.09.2,83.528
2020-04-01,School Textbooks & Study Guides,1.09.3,96.2
2020-04-01,Miscellaneous Goods & Services,1.10,95.409
2020-04-01,Personal Care,1.10.1,95.604
2020-04-01,Alcoholic Beverages & Tobacco,1.10.2,87.757
2020-04-01,Other Personal Effects,1.10.3,95.524
2020-04-01,Social Services,1.10.4,102.823
2020-04-01,Other Miscellaneous Services,1.10.5,103.669
2020-04-01,Food & Beverage Serving Services,1.11,85.036
2020-04-01,"Restaurants, Cafes & Pubs",1.11.1,85.394
2020-04-01,Fast Food Restaurants,1.11.2,83.6
2020-04-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,84.769
2020-04-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.627
2020-04-01,All Items Less Accommodation,2,84.78
2020-04-01,All Items Less Imputed Rentals For Housing,3,85.081
2020-05-01,All Items,1,85.346
2020-05-01,Food,1.0,85.955
2020-05-01,Food Excl Food & Beverage Serving Services,1.01,88.318
2020-05-01,Rice & Cereal Products,1.01.1,87.019
2020-05-01,Meat,1.01.2,87.349
2020-05-01,Fish & Other Seafood,1.01.3,91.791
2020-05-01,"Milk, Other Dairy Products & Eggs",1.01.4,87.821
2020-05-01,Oils & Fats,1.01.5,92.396
2020-05-01,Fruits & Nuts,1.01.6,88.928
2020-05-01,Vegetables,1.01.7,87.183
2020-05-01,"Sugar, Confectionery & Desserts",1.01.8,93.849
2020-05-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.619
2020-05-01,Non-Alcoholic Beverages,1.01.10,86.897
2020-05-01,Clothing & Footwear,1.02,99.828
2020-05-01,Clothing,1.02.1,99.283
2020-05-01,Footwear,1.02.2,99.839
2020-05-01,Housing & Utilities,1.03,87.048
2020-05-01,Accommodation,1.03.1,87.696
2020-05-01,Utilities & Other Fuels,1.03.2,81.787
2020-05-01,Household Durables & Services,1.04,93.811
2020-05-01,Furniture & Furnishings,1.04.1,90.147
2020-05-01,Household Textiles,1.04.2,100.086
2020-05-01,Household Appliances,1.04.3,94.288
2020-05-01,"Glassware, Tableware & Household Utensils",1.04.4,98.094
2020-05-01,Tools & Equipment For House & Garden,1.04.5,87.273
2020-05-01,Household Services & Supplies,1.04.6,94.415
2020-05-01,Health,1.05,89.012
2020-05-01,Medicines & Health Products,1.05.1,96.404
2020-05-01,Outpatient Care Services,1.05.2,87.788
2020-05-01,Inpatient Care Services,1.05.3,88.125
2020-05-01,Other Health Services,1.05.4,87.595
2020-05-01,Health Insurance,1.05.5,85.429
2020-05-01,Transport,1.06,71.708
2020-05-01,Private Transport,1.06.1,67.34
2020-05-01,Land Transport Services,1.06.2,82.427
2020-05-01,Other Transport Services,1.06.3,90.598
2020-05-01,Transport Services Of Goods,1.06.4,93.241
2020-05-01,Information & Communication,1.07,96.894
2020-05-01,Information & Communication Equipment,1.07.1,97.083
2020-05-01,Software Excl Games,1.07.2,103.031
2020-05-01,Information & Communication Services,1.07.3,96.836
2020-05-01,"Recreation, Sport & Culture",1.08,85.216
2020-05-01,Recreation & Cultural Goods,1.08.1,95.48
2020-05-01,Other Recreational Goods,1.08.2,102.502
2020-05-01,Garden Products & Pets,1.08.3,87.236
2020-05-01,Recreational Services,1.08.4,82.254
2020-05-01,Cultural Services,1.08.5,88.057
2020-05-01,"Newspapers, Books & Stationery",1.08.6,97.274
2020-05-01,Holiday Expenses,1.08.7,83.353
2020-05-01,Education,1.09,91.045
2020-05-01,"General, Vocational & Higher Education",1.09.1,94.57
2020-05-01,Private Tuition & Other Educational Courses,1.09.2,83.711
2020-05-01,School Textbooks & Study Guides,1.09.3,96.2
2020-05-01,Miscellaneous Goods & Services,1.10,95.519
2020-05-01,Personal Care,1.10.1,95.218
2020-05-01,Alcoholic Beverages & Tobacco,1.10.2,87.76
2020-05-01,Other Personal Effects,1.10.3,95.256
2020-05-01,Social Services,1.10.4,102.823
2020-05-01,Other Miscellaneous Services,1.10.5,103.669
2020-05-01,Food & Beverage Serving Services,1.11,85.049
2020-05-01,"Restaurants, Cafes & Pubs",1.11.1,85.384
2020-05-01,Fast Food Restaurants,1.11.2,83.657
2020-05-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,84.792
2020-05-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.627
2020-05-01,All Items Less Accommodation,2,84.705
2020-05-01,All Items Less Imputed Rentals For Housing,3,84.997
2020-06-01,All Items,1,85.364
2020-06-01,Food,1.0,86.195
2020-06-01,Food Excl Food & Beverage Serving Services,1.01,88.817
2020-06-01,Rice & Cereal Products,1.01.1,87.042
2020-06-01,Meat,1.01.2,87.141
2020-06-01,Fish & Other Seafood,1.01.3,92.276
2020-06-01,"Milk, Other Dairy Products & Eggs",1.01.4,87.638
2020-06-01,Oils & Fats,1.01.5,92.71
2020-06-01,Fruits & Nuts,1.01.6,90.193
2020-06-01,Vegetables,1.01.7,87.758
2020-06-01,"Sugar, Confectionery & Desserts",1.01.8,93.658
2020-06-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.597
2020-06-01,Non-Alcoholic Beverages,1.01.10,88.86
2020-06-01,Clothing & Footwear,1.02,100.975
2020-06-01,Clothing,1.02.1,101.73
2020-06-01,Footwear,1.02.2,100.14
2020-06-01,Housing & Utilities,1.03,87.044
2020-06-01,Accommodation,1.03.1,87.695
2020-06-01,Utilities & Other Fuels,1.03.2,80.99
2020-06-01,Household Durables & Services,1.04,93.932
2020-06-01,Furniture & Furnishings,1.04.1,90.214
2020-06-01,Household Textiles,1.04.2,98.814
2020-06-01,Household Appliances,1.04.3,94.933
2020-06-01,"Glassware, Tableware & Household Utensils",1.04.4,97.912
2020-06-01,Tools & Equipment For House & Garden,1.04.5,87.656
2020-06-01,Household Services & Supplies,1.04.6,94.481
2020-06-01,Health,1.05,88.963
2020-06-01,Medicines & Health Products,1.05.1,95.385
2020-06-01,Outpatient Care Services,1.05.2,87.852
2020-06-01,Inpatient Care Services,1.05.3,88.304
2020-06-01,Other Health Services,1.05.4,87.635
2020-06-01,Health Insurance,1.05.5,85.559
2020-06-01,Transport,1.06,71.703
2020-06-01,Private Transport,1.06.1,67.389
2020-06-01,Land Transport Services,1.06.2,82.197
2020-06-01,Other Transport Services,1.06.3,90.445
2020-06-01,Transport Services Of Goods,1.06.4,90.966
2020-06-01,Information & Communication,1.07,96.897
2020-06-01,Information & Communication Equipment,1.07.1,96.166
2020-06-01,Software Excl Games,1.07.2,103.031
2020-06-01,Information & Communication Services,1.07.3,96.999
2020-06-01,"Recreation, Sport & Culture",1.08,84.699
2020-06-01,Recreation & Cultural Goods,1.08.1,96.943
2020-06-01,Other Recreational Goods,1.08.2,102.021
2020-06-01,Garden Products & Pets,1.08.3,87.485
2020-06-01,Recreational Services,1.08.4,82.254
2020-06-01,Cultural Services,1.08.5,87.839
2020-06-01,"Newspapers, Books & Stationery",1.08.6,97.08
2020-06-01,Holiday Expenses,1.08.7,82.49
2020-06-01,Education,1.09,91.125
2020-06-01,"General, Vocational & Higher Education",1.09.1,94.688
2020-06-01,Private Tuition & Other Educational Courses,1.09.2,83.777
2020-06-01,School Textbooks & Study Guides,1.09.3,96.2
2020-06-01,Miscellaneous Goods & Services,1.10,95.255
2020-06-01,Personal Care,1.10.1,94.863
2020-06-01,Alcoholic Beverages & Tobacco,1.10.2,87.333
2020-06-01,Other Personal Effects,1.10.3,95.266
2020-06-01,Social Services,1.10.4,102.823
2020-06-01,Other Miscellaneous Services,1.10.5,103.669
2020-06-01,Food & Beverage Serving Services,1.11,85.093
2020-06-01,"Restaurants, Cafes & Pubs",1.11.1,85.513
2020-06-01,Fast Food Restaurants,1.11.2,83.657
2020-06-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,84.823
2020-06-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.627
2020-06-01,All Items Less Accommodation,2,84.728
2020-06-01,All Items Less Imputed Rentals For Housing,3,85.019
2020-07-01,All Items,1,85.495
2020-07-01,Food,1.0,86.198
2020-07-01,Food Excl Food & Beverage Serving Services,1.01,88.47
2020-07-01,Rice & Cereal Products,1.01.1,86.804
2020-07-01,Meat,1.01.2,86.568
2020-07-01,Fish & Other Seafood,1.01.3,92.638
2020-07-01,"Milk, Other Dairy Products & Eggs",1.01.4,87.193
2020-07-01,Oils & Fats,1.01.5,85.747
2020-07-01,Fruits & Nuts,1.01.6,90.639
2020-07-01,Vegetables,1.01.7,87.655
2020-07-01,"Sugar, Confectionery & Desserts",1.01.8,94.056
2020-07-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.846
2020-07-01,Non-Alcoholic Beverages,1.01.10,88.024
2020-07-01,Clothing & Footwear,1.02,99.422
2020-07-01,Clothing,1.02.1,100.972
2020-07-01,Footwear,1.02.2,95.368
2020-07-01,Housing & Utilities,1.03,86.728
2020-07-01,Accommodation,1.03.1,88.112
2020-07-01,Utilities & Other Fuels,1.03.2,77.208
2020-07-01,Household Durables & Services,1.04,94.118
2020-07-01,Furniture & Furnishings,1.04.1,91.479
2020-07-01,Household Textiles,1.04.2,98.594
2020-07-01,Household Appliances,1.04.3,94.963
2020-07-01,"Glassware, Tableware & Household Utensils",1.04.4,98.312
2020-07-01,Tools & Equipment For House & Garden,1.04.5,87.932
2020-07-01,Household Services & Supplies,1.04.6,94.401
2020-07-01,Health,1.05,88.878
2020-07-01,Medicines & Health Products,1.05.1,96.034
2020-07-01,Outpatient Care Services,1.05.2,87.823
2020-07-01,Inpatient Care Services,1.05.3,88.118
2020-07-01,Other Health Services,1.05.4,87.602
2020-07-01,Health Insurance,1.05.5,85.652
2020-07-01,Transport,1.06,72.664
2020-07-01,Private Transport,1.06.1,68.646
2020-07-01,Land Transport Services,1.06.2,82.413
2020-07-01,Other Transport Services,1.06.3,90.847
2020-07-01,Transport Services Of Goods,1.06.4,93.241
2020-07-01,Information & Communication,1.07,98.276
2020-07-01,Information & Communication Equipment,1.07.1,97.999
2020-07-01,Software Excl Games,1.07.2,103.031
2020-07-01,Information & Communication Services,1.07.3,98.305
2020-07-01,"Recreation, Sport & Culture",1.08,84.88
2020-07-01,Recreation & Cultural Goods,1.08.1,97.271
2020-07-01,Other Recreational Goods,1.08.2,101.77
2020-07-01,Garden Products & Pets,1.08.3,87.584
2020-07-01,Recreational Services,1.08.4,81.972
2020-07-01,Cultural Services,1.08.5,87.793
2020-07-01,"Newspapers, Books & Stationery",1.08.6,96.622
2020-07-01,Holiday Expenses,1.08.7,82.916
2020-07-01,Education,1.09,91.119
2020-07-01,"General, Vocational & Higher Education",1.09.1,94.765
2020-07-01,Private Tuition & Other Educational Courses,1.09.2,83.771
2020-07-01,School Textbooks & Study Guides,1.09.3,96.2
2020-07-01,Miscellaneous Goods & Services,1.10,95.514
2020-07-01,Personal Care,1.10.1,95.298
2020-07-01,Alcoholic Beverages & Tobacco,1.10.2,87.567
2020-07-01,Other Personal Effects,1.10.3,95.636
2020-07-01,Social Services,1.10.4,102.823
2020-07-01,Other Miscellaneous Services,1.10.5,103.669
2020-07-01,Food & Beverage Serving Services,1.11,85.151
2020-07-01,"Restaurants, Cafes & Pubs",1.11.1,85.567
2020-07-01,Fast Food Restaurants,1.11.2,83.603
2020-07-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,84.928
2020-07-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.627
2020-07-01,All Items Less Accommodation,2,84.763
2020-07-01,All Items Less Imputed Rentals For Housing,3,85.059
2020-08-01,All Items,1,85.63
2020-08-01,Food,1.0,86.207
2020-08-01,Food Excl Food & Beverage Serving Services,1.01,88.255
2020-08-01,Rice & Cereal Products,1.01.1,86.275
2020-08-01,Meat,1.01.2,86.106
2020-08-01,Fish & Other Seafood,1.01.3,93.461
2020-08-01,"Milk, Other Dairy Products & Eggs",1.01.4,87.071
2020-08-01,Oils & Fats,1.01.5,85.371
2020-08-01,Fruits & Nuts,1.01.6,88.863
2020-08-01,Vegetables,1.01.7,87.124
2020-08-01,"Sugar, Confectionery & Desserts",1.01.8,93.392
2020-08-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.77
2020-08-01,Non-Alcoholic Beverages,1.01.10,87.755
2020-08-01,Clothing & Footwear,1.02,99.758
2020-08-01,Clothing,1.02.1,100.931
2020-08-01,Footwear,1.02.2,95.792
2020-08-01,Housing & Utilities,1.03,86.485
2020-08-01,Accommodation,1.03.1,87.674
2020-08-01,Utilities & Other Fuels,1.03.2,77.21
2020-08-01,Household Durables & Services,1.04,94.358
2020-08-01,Furniture & Furnishings,1.04.1,92.207
2020-08-01,Household Textiles,1.04.2,98.844
2020-08-01,Household Appliances,1.04.3,95.352
2020-08-01,"Glassware, Tableware & Household Utensils",1.04.4,99.174
2020-08-01,Tools & Equipment For House & Garden,1.04.5,87.294
2020-08-01,Household Services & Supplies,1.04.6,94.452
2020-08-01,Health,1.05,88.893
2020-08-01,Medicines & Health Products,1.05.1,95.791
2020-08-01,Outpatient Care Services,1.05.2,87.822
2020-08-01,Inpatient Care Services,1.05.3,88.195
2020-08-01,Other Health Services,1.05.4,87.589
2020-08-01,Health Insurance,1.05.5,85.735
2020-08-01,Transport,1.06,73.394
2020-08-01,Private Transport,1.06.1,69.443
2020-08-01,Land Transport Services,1.06.2,82.942
2020-08-01,Other Transport Services,1.06.3,90.931
2020-08-01,Transport Services Of Goods,1.06.4,93.241
2020-08-01,Information & Communication,1.07,99.36
2020-08-01,Information & Communication Equipment,1.07.1,101.359
2020-08-01,Software Excl Games,1.07.2,103.031
2020-08-01,Information & Communication Services,1.07.3,98.996
2020-08-01,"Recreation, Sport & Culture",1.08,85.01
2020-08-01,Recreation & Cultural Goods,1.08.1,97.218
2020-08-01,Other Recreational Goods,1.08.2,101.672
2020-08-01,Garden Products & Pets,1.08.3,87.876
2020-08-01,Recreational Services,1.08.4,82.191
2020-08-01,Cultural Services,1.08.5,88.15
2020-08-01,"Newspapers, Books & Stationery",1.08.6,97.009
2020-08-01,Holiday Expenses,1.08.7,82.965
2020-08-01,Education,1.09,91.24
2020-08-01,"General, Vocational & Higher Education",1.09.1,94.799
2020-08-01,Private Tuition & Other Educational Courses,1.09.2,84.025
2020-08-01,School Textbooks & Study Guides,1.09.3,96.123
2020-08-01,Miscellaneous Goods & Services,1.10,95.263
2020-08-01,Personal Care,1.10.1,94.699
2020-08-01,Alcoholic Beverages & Tobacco,1.10.2,87.481
2020-08-01,Other Personal Effects,1.10.3,94.761
2020-08-01,Social Services,1.10.4,102.786
2020-08-01,Other Miscellaneous Services,1.10.5,103.669
2020-08-01,Food & Beverage Serving Services,1.11,85.198
2020-08-01,"Restaurants, Cafes & Pubs",1.11.1,85.603
2020-08-01,Fast Food Restaurants,1.11.2,83.657
2020-08-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,84.992
2020-08-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.627
2020-08-01,All Items Less Accommodation,2,85.075
2020-08-01,All Items Less Imputed Rentals For Housing,3,85.341
2020-09-01,All Items,1,85.916
2020-09-01,Food,1.0,86.294
2020-09-01,Food Excl Food & Beverage Serving Services,1.01,88.271
2020-09-01,Rice & Cereal Products,1.01.1,86.224
2020-09-01,Meat,1.01.2,85.709
2020-09-01,Fish & Other Seafood,1.01.3,94.331
2020-09-01,"Milk, Other Dairy Products & Eggs",1.01.4,86.901
2020-09-01,Oils & Fats,1.01.5,83.799
2020-09-01,Fruits & Nuts,1.01.6,90.445
2020-09-01,Vegetables,1.01.7,87.172
2020-09-01,"Sugar, Confectionery & Desserts",1.01.8,93.81
2020-09-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.469
2020-09-01,Non-Alcoholic Beverages,1.01.10,87.553
2020-09-01,Clothing & Footwear,1.02,99.751
2020-09-01,Clothing,1.02.1,100.371
2020-09-01,Footwear,1.02.2,97.036
2020-09-01,Housing & Utilities,1.03,86.502
2020-09-01,Accommodation,1.03.1,87.698
2020-09-01,Utilities & Other Fuels,1.03.2,77.177
2020-09-01,Household Durables & Services,1.04,94.576
2020-09-01,Furniture & Furnishings,1.04.1,92.034
2020-09-01,Household Textiles,1.04.2,98.112
2020-09-01,Household Appliances,1.04.3,96.364
2020-09-01,"Glassware, Tableware & Household Utensils",1.04.4,98.874
2020-09-01,Tools & Equipment For House & Garden,1.04.5,87.567
2020-09-01,Household Services & Supplies,1.04.6,94.64
2020-09-01,Health,1.05,88.97
2020-09-01,Medicines & Health Products,1.05.1,95.725
2020-09-01,Outpatient Care Services,1.05.2,87.836
2020-09-01,Inpatient Care Services,1.05.3,88.369
2020-09-01,Other Health Services,1.05.4,87.624
2020-09-01,Health Insurance,1.05.5,85.838
2020-09-01,Transport,1.06,74.396
2020-09-01,Private Transport,1.06.1,70.701
2020-09-01,Land Transport Services,1.06.2,83.155
2020-09-01,Other Transport Services,1.06.3,91.785
2020-09-01,Transport Services Of Goods,1.06.4,93.241
2020-09-01,Information & Communication,1.07,98.977
2020-09-01,Information & Communication Equipment,1.07.1,100.896
2020-09-01,Software Excl Games,1.07.2,103.031
2020-09-01,Information & Communication Services,1.07.3,98.624
2020-09-01,"Recreation, Sport & Culture",1.08,85.094
2020-09-01,Recreation & Cultural Goods,1.08.1,97.404
2020-09-01,Other Recreational Goods,1.08.2,101.889
2020-09-01,Garden Products & Pets,1.08.3,88.079
2020-09-01,Recreational Services,1.08.4,82.296
2020-09-01,Cultural Services,1.08.5,87.928
2020-09-01,"Newspapers, Books & Stationery",1.08.6,97.037
2020-09-01,Holiday Expenses,1.08.7,83.013
2020-09-01,Education,1.09,91.611
2020-09-01,"General, Vocational & Higher Education",1.09.1,95.043
2020-09-01,Private Tuition & Other Educational Courses,1.09.2,84.847
2020-09-01,School Textbooks & Study Guides,1.09.3,96.123
2020-09-01,Miscellaneous Goods & Services,1.10,95.499
2020-09-01,Personal Care,1.10.1,95.139
2020-09-01,Alcoholic Beverages & Tobacco,1.10.2,87.322
2020-09-01,Other Personal Effects,1.10.3,95.616
2020-09-01,Social Services,1.10.4,102.786
2020-09-01,Other Miscellaneous Services,1.10.5,103.669
2020-09-01,Food & Beverage Serving Services,1.11,85.228
2020-09-01,"Restaurants, Cafes & Pubs",1.11.1,85.569
2020-09-01,Fast Food Restaurants,1.11.2,83.657
2020-09-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,85.17
2020-09-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.627
2020-09-01,All Items Less Accommodation,2,85.433
2020-09-01,All Items Less Imputed Rentals For Housing,3,85.679
2020-10-01,All Items,1,85.976
2020-10-01,Food,1.0,86.39
2020-10-01,Food Excl Food & Beverage Serving Services,1.01,88.115
2020-10-01,Rice & Cereal Products,1.01.1,86.39
2020-10-01,Meat,1.01.2,84.736
2020-10-01,Fish & Other Seafood,1.01.3,93.703
2020-10-01,"Milk, Other Dairy Products & Eggs",1.01.4,86.538
2020-10-01,Oils & Fats,1.01.5,84.923
2020-10-01,Fruits & Nuts,1.01.6,90.524
2020-10-01,Vegetables,1.01.7,87.255
2020-10-01,"Sugar, Confectionery & Desserts",1.01.8,93.522
2020-10-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.615
2020-10-01,Non-Alcoholic Beverages,1.01.10,87.522
2020-10-01,Clothing & Footwear,1.02,99.477
2020-10-01,Clothing,1.02.1,100.674
2020-10-01,Footwear,1.02.2,96.335
2020-10-01,Housing & Utilities,1.03,87.01
2020-10-01,Accommodation,1.03.1,88.12
2020-10-01,Utilities & Other Fuels,1.03.2,79.576
2020-10-01,Household Durables & Services,1.04,94.468
2020-10-01,Furniture & Furnishings,1.04.1,91.9
2020-10-01,Household Textiles,1.04.2,98.918
2020-10-01,Household Appliances,1.04.3,96.27
2020-10-01,"Glassware, Tableware & Household Utensils",1.04.4,98.632
2020-10-01,Tools & Equipment For House & Garden,1.04.5,88.746
2020-10-01,Household Services & Supplies,1.04.6,94.463
2020-10-01,Health,1.05,89.104
2020-10-01,Medicines & Health Products,1.05.1,95.469
2020-10-01,Outpatient Care Services,1.05.2,88.012
2020-10-01,Inpatient Care Services,1.05.3,88.648
2020-10-01,Other Health Services,1.05.4,87.606
2020-10-01,Health Insurance,1.05.5,85.966
2020-10-01,Transport,1.06,74.254
2020-10-01,Private Transport,1.06.1,70.557
2020-10-01,Land Transport Services,1.06.2,83.175
2020-10-01,Other Transport Services,1.06.3,90.74
2020-10-01,Transport Services Of Goods,1.06.4,90.231
2020-10-01,Information & Communication,1.07,98.622
2020-10-01,Information & Communication Equipment,1.07.1,99.612
2020-10-01,Software Excl Games,1.07.2,103.031
2020-10-01,Information & Communication Services,1.07.3,98.431
2020-10-01,"Recreation, Sport & Culture",1.08,84.769
2020-10-01,Recreation & Cultural Goods,1.08.1,96.909
2020-10-01,Other Recreational Goods,1.08.2,100.049
2020-10-01,Garden Products & Pets,1.08.3,88.115
2020-10-01,Recreational Services,1.08.4,82.7
2020-10-01,Cultural Services,1.08.5,86.901
2020-10-01,"Newspapers, Books & Stationery",1.08.6,97.057
2020-10-01,Holiday Expenses,1.08.7,82.568
2020-10-01,Education,1.09,91.48
2020-10-01,"General, Vocational & Higher Education",1.09.1,94.892
2020-10-01,Private Tuition & Other Educational Courses,1.09.2,84.756
2020-10-01,School Textbooks & Study Guides,1.09.3,96.123
2020-10-01,Miscellaneous Goods & Services,1.10,95.705
2020-10-01,Personal Care,1.10.1,95.197
2020-10-01,Alcoholic Beverages & Tobacco,1.10.2,87.572
2020-10-01,Other Personal Effects,1.10.3,96.314
2020-10-01,Social Services,1.10.4,102.777
2020-10-01,Other Miscellaneous Services,1.10.5,103.669
2020-10-01,Food & Beverage Serving Services,1.11,85.382
2020-10-01,"Restaurants, Cafes & Pubs",1.11.1,85.835
2020-10-01,Fast Food Restaurants,1.11.2,83.897
2020-10-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,85.348
2020-10-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.861
2020-10-01,All Items Less Accommodation,2,85.371
2020-10-01,All Items Less Imputed Rentals For Housing,3,85.617
2020-11-01,All Items,1,85.905
2020-11-01,Food,1.0,86.535
2020-11-01,Food Excl Food & Beverage Serving Services,1.01,88.24
2020-11-01,Rice & Cereal Products,1.01.1,85.83
2020-11-01,Meat,1.01.2,84.952
2020-11-01,Fish & Other Seafood,1.01.3,94.078
2020-11-01,"Milk, Other Dairy Products & Eggs",1.01.4,86.655
2020-11-01,Oils & Fats,1.01.5,85.52
2020-11-01,Fruits & Nuts,1.01.6,89.825
2020-11-01,Vegetables,1.01.7,88.588
2020-11-01,"Sugar, Confectionery & Desserts",1.01.8,93.206
2020-11-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.646
2020-11-01,Non-Alcoholic Beverages,1.01.10,87.442
2020-11-01,Clothing & Footwear,1.02,98.958
2020-11-01,Clothing,1.02.1,99.977
2020-11-01,Footwear,1.02.2,96.217
2020-11-01,Housing & Utilities,1.03,86.809
2020-11-01,Accommodation,1.03.1,87.717
2020-11-01,Utilities & Other Fuels,1.03.2,79.683
2020-11-01,Household Durables & Services,1.04,94.319
2020-11-01,Furniture & Furnishings,1.04.1,91.352
2020-11-01,Household Textiles,1.04.2,98.986
2020-11-01,Household Appliances,1.04.3,95.608
2020-11-01,"Glassware, Tableware & Household Utensils",1.04.4,98.127
2020-11-01,Tools & Equipment For House & Garden,1.04.5,87.974
2020-11-01,Household Services & Supplies,1.04.6,94.596
2020-11-01,Health,1.05,89.336
2020-11-01,Medicines & Health Products,1.05.1,95.711
2020-11-01,Outpatient Care Services,1.05.2,88.143
2020-11-01,Inpatient Care Services,1.05.3,88.834
2020-11-01,Other Health Services,1.05.4,87.71
2020-11-01,Health Insurance,1.05.5,86.151
2020-11-01,Transport,1.06,74.168
2020-11-01,Private Transport,1.06.1,70.381
2020-11-01,Land Transport Services,1.06.2,83.306
2020-11-01,Other Transport Services,1.06.3,90.64
2020-11-01,Transport Services Of Goods,1.06.4,87.718
2020-11-01,Information & Communication,1.07,98.335
2020-11-01,Information & Communication Equipment,1.07.1,101.128
2020-11-01,Software Excl Games,1.07.2,103.031
2020-11-01,Information & Communication Services,1.07.3,97.828
2020-11-01,"Recreation, Sport & Culture",1.08,85.099
2020-11-01,Recreation & Cultural Goods,1.08.1,97.762
2020-11-01,Other Recreational Goods,1.08.2,101.912
2020-11-01,Garden Products & Pets,1.08.3,88.238
2020-11-01,Recreational Services,1.08.4,82.671
2020-11-01,Cultural Services,1.08.5,88.177
2020-11-01,"Newspapers, Books & Stationery",1.08.6,97.13
2020-11-01,Holiday Expenses,1.08.7,82.719
2020-11-01,Education,1.09,91.645
2020-11-01,"General, Vocational & Higher Education",1.09.1,94.984
2020-11-01,Private Tuition & Other Educational Courses,1.09.2,84.876
2020-11-01,School Textbooks & Study Guides,1.09.3,96.123
2020-11-01,Miscellaneous Goods & Services,1.10,95.291
2020-11-01,Personal Care,1.10.1,94.386
2020-11-01,Alcoholic Beverages & Tobacco,1.10.2,87.452
2020-11-01,Other Personal Effects,1.10.3,95.189
2020-11-01,Social Services,1.10.4,102.777
2020-11-01,Other Miscellaneous Services,1.10.5,103.669
2020-11-01,Food & Beverage Serving Services,1.11,85.516
2020-11-01,"Restaurants, Cafes & Pubs",1.11.1,86.152
2020-11-01,Fast Food Restaurants,1.11.2,83.952
2020-11-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,85.45
2020-11-01,"Other Catering Services, Incl Vending Machines",1.11.4,86.861
2020-11-01,All Items Less Accommodation,2,85.413
2020-11-01,All Items Less Imputed Rentals For Housing,3,85.641
2020-12-01,All Items,1,86.216
2020-12-01,Food,1.0,86.572
2020-12-01,Food Excl Food & Beverage Serving Services,1.01,88.178
2020-12-01,Rice & Cereal Products,1.01.1,85.832
2020-12-01,Meat,1.01.2,84.844
2020-12-01,Fish & Other Seafood,1.01.3,93.5
2020-12-01,"Milk, Other Dairy Products & Eggs",1.01.4,86.633
2020-12-01,Oils & Fats,1.01.5,85.051
2020-12-01,Fruits & Nuts,1.01.6,88.316
2020-12-01,Vegetables,1.01.7,89.256
2020-12-01,"Sugar, Confectionery & Desserts",1.01.8,93.394
2020-12-01,Ready-Made Food & Other Food Products Nec,1.01.9,87.862
2020-12-01,Non-Alcoholic Beverages,1.01.10,87.797
2020-12-01,Clothing & Footwear,1.02,100.148
2020-12-01,Clothing,1.02.1,100.636
2020-12-01,Footwear,1.02.2,97.762
2020-12-01,Housing & Utilities,1.03,86.861
2020-12-01,Accommodation,1.03.1,87.788
2020-12-01,Utilities & Other Fuels,1.03.2,79.59
2020-12-01,Household Durables & Services,1.04,94.312
2020-12-01,Furniture & Furnishings,1.04.1,91.854
2020-12-01,Household Textiles,1.04.2,99.15
2020-12-01,Household Appliances,1.04.3,95.806
