date,variable,seriesNo,value
2019-07-01,Non-Electronic Products,2,10789437.0
2019-07-01,Specialised Machinery,2.0,884947.0
2019-07-01,Total Chemicals,2.1,3881046.0
2019-07-01,Pharmaceuticals,2.1.1,1095502.0
2019-07-01,Petrochemicals,2.1.2,1348917.0
2019-07-01,Electrical Circuit Apparatus,2.2,180230.2
2019-07-01,Electrical Machinery & Apparatus Nes,2.3,213136.9
2019-08-01,Total Electronic Products,1,3284255.8
2019-08-01,Disk Drives,1.1,34433.7
2019-08-01,PCB Assembled,1.2,273354.6
2019-08-01,Integrated Circuits,1.3,1695319.7
2019-08-01,Personal Computers,1.4,212108.7
2019-08-01,Telecommunications Equipment,1.6,195522.3
2019-08-01,Consumer Electronics,1.7,65875.4
2019-08-01,Parts Of Integrated Circuits,1.8,41628.8
2019-08-01,Diodes And Transistors,1.9,210738.5
2019-08-01,Non-Electronic Products,2,10978439.0
2019-08-01,Specialised Machinery,2.0,838278.0
2019-08-01,Total Chemicals,2.1,3814307.0
2019-08-01,Pharmaceuticals,2.1.1,1204464.0
2019-08-01,Petrochemicals,2.1.2,1248279.0
2019-08-01,Electrical Circuit Apparatus,2.2,166058.6
2019-08-01,Electrical Machinery & Apparatus Nes,2.3,202625.2
2019-09-01,Total Electronic Products,1,2792172.3
2019-09-01,Disk Drives,1.1,43054.6
2019-09-01,PCB Assembled,1.2,192593.1
2019-09-01,Integrated Circuits,1.3,1393487.6
2019-09-01,Personal Computers,1.4,213244.9
2019-09-01,Telecommunications Equipment,1.6,175738.1
2019-09-01,Consumer Electronics,1.7,70982.6
2019-09-01,Parts Of Integrated Circuits,1.8,40440.7
2019-09-01,Diodes And Transistors,1.9,197262.5
2019-09-01,Non-Electronic Products,2,10495892.0
2019-09-01,Specialised Machinery,2.0,943440.0
2019-09-01,Total Chemicals,2.1,3834515.0
2019-09-01,Pharmaceuticals,2.1.1,1277851.0
2019-09-01,Petrochemicals,2.1.2,1225388.0
2019-09-01,Electrical Circuit Apparatus,2.2,162830.8
2019-09-01,Electrical Machinery & Apparatus Nes,2.3,209299.2
2019-10-01,Total Electronic Products,1,3362344.8
2019-10-01,Disk Drives,1.1,47437.9
2019-10-01,PCB Assembled,1.2,248794.5
2019-10-01,Integrated Circuits,1.3,1792643.5
2019-10-01,Personal Computers,1.4,237582.4
2019-10-01,Telecommunications Equipment,1.6,201903.1
2019-10-01,Consumer Electronics,1.7,61770.0
2019-10-01,Parts Of Integrated Circuits,1.8,50184.2
2019-10-01,Diodes And Transistors,1.9,206742.0
2019-10-01,Non-Electronic Products,2,10931261.0
2019-10-01,Specialised Machinery,2.0,1228261.0
2019-10-01,Total Chemicals,2.1,4111984.0
2019-10-01,Pharmaceuticals,2.1.1,1564845.0
2019-10-01,Petrochemicals,2.1.2,1255325.0
2019-10-01,Electrical Circuit Apparatus,2.2,184614.3
2019-10-01,Electrical Machinery & Apparatus Nes,2.3,253628.6
2019-11-01,Total Electronic Products,1,3368060.0
2019-11-01,Disk Drives,1.1,36258.7
2019-11-01,PCB Assembled,1.2,245025.1
2019-11-01,Integrated Circuits,1.3,1735168.2
2019-11-01,Personal Computers,1.4,185448.0
2019-11-01,Telecommunications Equipment,1.6,233569.0
2019-11-01,Consumer Electronics,1.7,58779.6
2019-11-01,Parts Of Integrated Circuits,1.8,58120.5
2019-11-01,Diodes And Transistors,1.9,233796.8
2019-11-01,Non-Electronic Products,2,10883719.0
2019-11-01,Specialised Machinery,2.0,946665.0
2019-11-01,Total Chemicals,2.1,3879392.0
2019-11-01,Pharmaceuticals,2.1.1,1392511.0
2019-11-01,Petrochemicals,2.1.2,1172853.0
2019-11-01,Electrical Circuit Apparatus,2.2,167331.5
2019-11-01,Electrical Machinery & Apparatus Nes,2.3,240073.1
2019-12-01,Total Electronic Products,1,2994541.1
2019-12-01,Disk Drives,1.1,53474.7
2019-12-01,PCB Assembled,1.2,217908.3
2019-12-01,Integrated Circuits,1.3,1430282.7
2019-12-01,Personal Computers,1.4,196751.0
2019-12-01,Telecommunications Equipment,1.6,226265.5
2019-12-01,Consumer Electronics,1.7,67729.8
2019-12-01,Parts Of Integrated Circuits,1.8,72774.0
2019-12-01,Diodes And Transistors,1.9,200432.5
2019-12-01,Non-Electronic Products,2,11115603.0
2019-12-01,Specialised Machinery,2.0,1333897.0
2019-12-01,Total Chemicals,2.1,3660379.0
2019-12-01,Pharmaceuticals,2.1.1,1271992.0
2019-12-01,Petrochemicals,2.1.2,1118694.0
2019-12-01,Electrical Circuit Apparatus,2.2,164965.6
2019-12-01,Electrical Machinery & Apparatus Nes,2.3,199662.2
2020-01-01,Total Electronic Products,1,3013531.0
2020-01-01,Disk Drives,1.1,38717.3
2020-01-01,PCB Assembled,1.2,239351.0
2020-01-01,Integrated Circuits,1.3,1514448.5
2020-01-01,Personal Computers,1.4,207455.5
2020-01-01,Telecommunications Equipment,1.6,152396.2
2020-01-01,Consumer Electronics,1.7,52254.6
2020-01-01,Parts Of Integrated Circuits,1.8,85679.2
2020-01-01,Diodes And Transistors,1.9,204294.9
2020-01-01,Non-Electronic Products,2,10357966.0
2020-01-01,Specialised Machinery,2.0,1092419.0
2020-01-01,Total Chemicals,2.1,3924845.0
2020-01-01,Pharmaceuticals,2.1.1,1623645.0
2020-01-01,Petrochemicals,2.1.2,1032651.0
2020-01-01,Electrical Circuit Apparatus,2.2,155590.5
2020-01-01,Electrical Machinery & Apparatus Nes,2.3,188741.1
2020-02-01,Total Electronic Products,1,3087529.8
2020-02-01,Disk Drives,1.1,33683.0
2020-02-01,PCB Assembled,1.2,221427.5
2020-02-01,Integrated Circuits,1.3,1587612.7
2020-02-01,Personal Computers,1.4,143017.6
2020-02-01,Telecommunications Equipment,1.6,171740.4
2020-02-01,Consumer Electronics,1.7,49751.0
2020-02-01,Parts Of Integrated Circuits,1.8,79457.9
2020-02-01,Diodes And Transistors,1.9,184788.8
2020-02-01,Non-Electronic Products,2,10483530.0
2020-02-01,Specialised Machinery,2.0,995488.0
2020-02-01,Total Chemicals,2.1,4067106.0
2020-02-01,Pharmaceuticals,2.1.1,1688371.0
2020-02-01,Petrochemicals,2.1.2,1003129.0
2020-02-01,Electrical Circuit Apparatus,2.2,163415.9
2020-02-01,Electrical Machinery & Apparatus Nes,2.3,204055.3
2020-03-01,Total Electronic Products,1,2867917.9
2020-03-01,Disk Drives,1.1,42425.5
2020-03-01,PCB Assembled,1.2,202066.9
2020-03-01,Integrated Circuits,1.3,1445286.3
2020-03-01,Personal Computers,1.4,150870.2
2020-03-01,Telecommunications Equipment,1.6,199130.4
2020-03-01,Consumer Electronics,1.7,54612.4
2020-03-01,Parts Of Integrated Circuits,1.8,59956.3
2020-03-01,Diodes And Transistors,1.9,191359.9
2020-03-01,Non-Electronic Products,2,13052682.0
2020-03-01,Specialised Machinery,2.0,1468708.0
2020-03-01,Total Chemicals,2.1,4013715.0
2020-03-01,Pharmaceuticals,2.1.1,1562644.0
2020-03-01,Petrochemicals,2.1.2,1052821.0
2020-03-01,Electrical Circuit Apparatus,2.2,190129.5
2020-03-01,Electrical Machinery & Apparatus Nes,2.3,218469.8
2020-04-01,Total Electronic Products,1,3105839.6
2020-04-01,Disk Drives,1.1,43300.5
2020-04-01,PCB Assembled,1.2,204010.1
2020-04-01,Integrated Circuits,1.3,1602391.2
2020-04-01,Personal Computers,1.4,258888.9
2020-04-01,Telecommunications Equipment,1.6,187603.1
2020-04-01,Consumer Electronics,1.7,42907.0
2020-04-01,Parts Of Integrated Circuits,1.8,54002.3
2020-04-01,Diodes And Transistors,1.9,163431.2
2020-04-01,Non-Electronic Products,2,11996990.0
2020-04-01,Specialised Machinery,2.0,1388370.0
2020-04-01,Total Chemicals,2.1,4813664.0
2020-04-01,Pharmaceuticals,2.1.1,2516372.0
2020-04-01,Petrochemicals,2.1.2,941651.0
2020-04-01,Electrical Circuit Apparatus,2.2,151557.9
2020-04-01,Electrical Machinery & Apparatus Nes,2.3,192753.9
2020-05-01,Total Electronic Products,1,3302196.4
2020-05-01,Disk Drives,1.1,50138.1
2020-05-01,PCB Assembled,1.2,181760.6
2020-05-01,Integrated Circuits,1.3,1736308.7
2020-05-01,Personal Computers,1.4,236829.3
2020-05-01,Telecommunications Equipment,1.6,176410.9
2020-05-01,Consumer Electronics,1.7,46200.4
2020-05-01,Parts Of Integrated Circuits,1.8,37383.3
2020-05-01,Diodes And Transistors,1.9,178523.7
2020-05-01,Non-Electronic Products,2,10482284.0
2020-05-01,Specialised Machinery,2.0,965872.0
2020-05-01,Total Chemicals,2.1,4108256.0
2020-05-01,Pharmaceuticals,2.1.1,2088352.0
2020-05-01,Petrochemicals,2.1.2,903496.0
2020-05-01,Electrical Circuit Apparatus,2.2,159250.6
