date,variable,seriesNo,value
1999,Electrical Equipment,1.27,2345.3
2000,Electrical Equipment,1.27,2559.9
2001,Electrical Equipment,1.27,2172.8
2002,Electrical Equipment,1.27,2049.3
2003,Electrical Equipment,1.27,1984.5
2004,Electrical Equipment,1.27,2426.3
2005,Electrical Equipment,1.27,2570.9
2006,Electrical Equipment,1.27,2953.0
2007,Electrical Equipment,1.27,3161.4
2008,Electrical Equipment,1.27,3298.0
2009,Electrical Equipment,1.27,2712.3
2010,Electrical Equipment,1.27,2524.4
2011,Electrical Equipment,1.27,2515.5
2012,Electrical Equipment,1.27,2661.5
2013,Electrical Equipment,1.27,2666.4
2014,Electrical Equipment,1.27,2768.5
2015,Electrical Equipment,1.27,2712.9
2016,Electrical Equipment,1.27,2895.3
2017,Electrical Equipment,1.27,3202.2
2018,Electrical Equipment,1.27,3731.4
2019,Electrical Equipment,1.27,3841.4
2020,Electrical Equipment,1.27,3558.4
2021,Electrical Equipment,1.27,3969.4
2022,Electrical Equipment,1.27,4507.8
2023,Electrical Equipment,1.27,3972.7
2024,Electrical Equipment,1.27,3830.8
1980,Machinery & Equipment,1.28,2041.9
1981,Machinery & Equipment,1.28,2999.2
1982,Machinery & Equipment,1.28,3019.0
1983,Machinery & Equipment,1.28,2521.9
1984,Machinery & Equipment,1.28,2517.7
1985,Machinery & Equipment,1.28,2253.2
1986,Machinery & Equipment,1.28,2130.6
1987,Machinery & Equipment,1.28,2589.3
1988,Machinery & Equipment,1.28,3372.9
1989,Machinery & Equipment,1.28,3990.6
1990,Machinery & Equipment,1.28,4280.5
1991,Machinery & Equipment,1.28,4531.1
1992,Machinery & Equipment,1.28,4599.5
1993,Machinery & Equipment,1.28,4508.7
1994,Machinery & Equipment,1.28,5138.2
1995,Machinery & Equipment,1.28,6124.6
1996,Machinery & Equipment,1.28,6509.7
1997,Machinery & Equipment,1.28,7058.3
1998,Machinery & Equipment,1.28,6400.3
1999,Machinery & Equipment,1.28,6167.8
2000,Machinery & Equipment,1.28,7610.1
2001,Machinery & Equipment,1.28,7049.4
2002,Machinery & Equipment,1.28,8063.8
2003,Machinery & Equipment,1.28,8234.4
2004,Machinery & Equipment,1.28,9888.5
2005,Machinery & Equipment,1.28,11854.1
2006,Machinery & Equipment,1.28,14270.5
2007,Machinery & Equipment,1.28,19029.8
2008,Machinery & Equipment,1.28,20461.3
2009,Machinery & Equipment,1.28,19001.1
2010,Machinery & Equipment,1.28,21712.5
2011,Machinery & Equipment,1.28,25554.6
2012,Machinery & Equipment,1.28,28402.9
2013,Machinery & Equipment,1.28,28986.7
2014,Machinery & Equipment,1.28,33903.5
2015,Machinery & Equipment,1.28,30560.0
2016,Machinery & Equipment,1.28,27017.0
2017,Machinery & Equipment,1.28,31385.2
2018,Machinery & Equipment,1.28,38102.8
2019,Machinery & Equipment,1.28,28212.8
2020,Machinery & Equipment,1.28,27791.6
2021,Machinery & Equipment,1.28,35823.2
2022,Machinery & Equipment,1.28,42056.7
2023,Machinery & Equipment,1.28,40808.8
2024,Machinery & Equipment,1.28,43592.2
1980,"Motor Vehicles, Trailers & Semi-Trailers",1.29,132.5
1981,"Motor Vehicles, Trailers & Semi-Trailers",1.29,84.0
1982,"Motor Vehicles, Trailers & Semi-Trailers",1.29,88.3
1983,"Motor Vehicles, Trailers & Semi-Trailers",1.29,83.3
1984,"Motor Vehicles, Trailers & Semi-Trailers",1.29,85.9
1985,"Motor Vehicles, Trailers & Semi-Trailers",1.29,84.7
1986,"Motor Vehicles, Trailers & Semi-Trailers",1.29,68.6
1987,"Motor Vehicles, Trailers & Semi-Trailers",1.29,59.9
1988,"Motor Vehicles, Trailers & Semi-Trailers",1.29,96.6
1989,"Motor Vehicles, Trailers & Semi-Trailers",1.29,93.7
1990,"Motor Vehicles, Trailers & Semi-Trailers",1.29,105.0
1991,"Motor Vehicles, Trailers & Semi-Trailers",1.29,114.5
1992,"Motor Vehicles, Trailers & Semi-Trailers",1.29,118.3
1993,"Motor Vehicles, Trailers & Semi-Trailers",1.29,136.1
1994,"Motor Vehicles, Trailers & Semi-Trailers",1.29,127.3
1995,"Motor Vehicles, Trailers & Semi-Trailers",1.29,150.1
1996,"Motor Vehicles, Trailers & Semi-Trailers",1.29,147.4
1997,"Motor Vehicles, Trailers & Semi-Trailers",1.29,147.8
1998,"Motor Vehicles, Trailers & Semi-Trailers",1.29,124.1
1999,"Motor Vehicles, Trailers & Semi-Trailers",1.29,198.2
2000,"Motor Vehicles, Trailers & Semi-Trailers",1.29,240.2
2001,"Motor Vehicles, Trailers & Semi-Trailers",1.29,195.7
2002,"Motor Vehicles, Trailers & Semi-Trailers",1.29,209.7
2003,"Motor Vehicles, Trailers & Semi-Trailers",1.29,896.0
2004,"Motor Vehicles, Trailers & Semi-Trailers",1.29,827.0
2005,"Motor Vehicles, Trailers & Semi-Trailers",1.29,796.8
2006,"Motor Vehicles, Trailers & Semi-Trailers",1.29,847.5
2007,"Motor Vehicles, Trailers & Semi-Trailers",1.29,795.0
2008,"Motor Vehicles, Trailers & Semi-Trailers",1.29,650.8
2009,"Motor Vehicles, Trailers & Semi-Trailers",1.29,578.3
2010,"Motor Vehicles, Trailers & Semi-Trailers",1.29,723.1
2011,"Motor Vehicles, Trailers & Semi-Trailers",1.29,780.8
2012,"Motor Vehicles, Trailers & Semi-Trailers",1.29,808.6
2013,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1021.7
2014,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1089.2
2015,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1178.6
2016,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1237.8
2017,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1432.5
2018,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1488.0
2019,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1448.3
2020,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1273.8
2021,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1430.9
2022,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1426.0
2023,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1570.6
2024,"Motor Vehicles, Trailers & Semi-Trailers",1.29,1401.1
1980,Other Transport Equipment,1.30,1955.0
1981,Other Transport Equipment,1.30,2184.2
1982,Other Transport Equipment,1.30,2022.2
1983,Other Transport Equipment,1.30,1825.1
1984,Other Transport Equipment,1.30,1903.5
1985,Other Transport Equipment,1.30,1732.6
1986,Other Transport Equipment,1.30,1763.2
1987,Other Transport Equipment,1.30,2076.2
1988,Other Transport Equipment,1.30,2690.1
1989,Other Transport Equipment,1.30,3126.8
1990,Other Transport Equipment,1.30,3785.6
1991,Other Transport Equipment,1.30,4006.2
1992,Other Transport Equipment,1.30,4484.8
1993,Other Transport Equipment,1.30,4758.0
1994,Other Transport Equipment,1.30,5217.5
1995,Other Transport Equipment,1.30,5255.2
1996,Other Transport Equipment,1.30,5054.5
1997,Other Transport Equipment,1.30,5355.9
1998,Other Transport Equipment,1.30,5943.6
1999,Other Transport Equipment,1.30,5884.2
2000,Other Transport Equipment,1.30,5872.2
2001,Other Transport Equipment,1.30,7224.5
2002,Other Transport Equipment,1.30,8114.6
2003,Other Transport Equipment,1.30,7660.9
2004,Other Transport Equipment,1.30,8956.0
2005,Other Transport Equipment,1.30,10742.9
2006,Other Transport Equipment,1.30,13633.6
2007,Other Transport Equipment,1.30,14271.7
2008,Other Transport Equipment,1.30,16481.0
2009,Other Transport Equipment,1.30,15698.4
2010,Other Transport Equipment,1.30,15333.7
2011,Other Transport Equipment,1.30,15495.7
2012,Other Transport Equipment,1.30,17135.8
2013,Other Transport Equipment,1.30,17557.3
2014,Other Transport Equipment,1.30,17554.6
2015,Other Transport Equipment,1.30,16637.2
2016,Other Transport Equipment,1.30,16724.1
2017,Other Transport Equipment,1.30,16304.4
2018,Other Transport Equipment,1.30,15395.1
2019,Other Transport Equipment,1.30,17623.2
2020,Other Transport Equipment,1.30,14258.8
2021,Other Transport Equipment,1.30,15572.9
2022,Other Transport Equipment,1.30,18946.1
2023,Other Transport Equipment,1.30,22618.3
2024,Other Transport Equipment,1.30,26764.0
1980,Furniture,1.31,287.8
1981,Furniture,1.31,352.6
1982,Furniture,1.31,335.8
1983,Furniture,1.31,344.2
1984,Furniture,1.31,411.9
1985,Furniture,1.31,411.6
1986,Furniture,1.31,398.3
1987,Furniture,1.31,426.4
1988,Furniture,1.31,531.1
1989,Furniture,1.31,553.2
1990,Furniture,1.31,587.8
1991,Furniture,1.31,580.2
1992,Furniture,1.31,608.4
1993,Furniture,1.31,702.4
1994,Furniture,1.31,713.8
1995,Furniture,1.31,692.7
1996,Furniture,1.31,677.0
1997,Furniture,1.31,712.6
1998,Furniture,1.31,631.6
1999,Furniture,1.31,576.9
2000,Furniture,1.31,663.5
2001,Furniture,1.31,600.6
2002,Furniture,1.31,725.1
2003,Furniture,1.31,665.8
2004,Furniture,1.31,629.8
2005,Furniture,1.31,598.6
2006,Furniture,1.31,566.1
2007,Furniture,1.31,623.2
2008,Furniture,1.31,840.1
2009,Furniture,1.31,1039.8
2010,Furniture,1.31,1117.6
2011,Furniture,1.31,1094.0
2012,Furniture,1.31,1011.4
2013,Furniture,1.31,1301.5
2014,Furniture,1.31,969.9
2015,Furniture,1.31,919.9
2016,Furniture,1.31,858.8
2017,Furniture,1.31,914.7
2018,Furniture,1.31,807.7
2019,Furniture,1.31,780.9
2020,Furniture,1.31,597.4
2021,Furniture,1.31,718.8
2022,Furniture,1.31,738.9
2023,Furniture,1.31,756.6
2024,Furniture,1.31,659.2
1980,Other Manufacturing Industries,1.32,459.0
1981,Other Manufacturing Industries,1.32,518.8
1982,Other Manufacturing Industries,1.32,462.6
1983,Other Manufacturing Industries,1.32,530.7
1984,Other Manufacturing Industries,1.32,591.7
1985,Other Manufacturing Industries,1.32,539.9
1986,Other Manufacturing Industries,1.32,639.7
1987,Other Manufacturing Industries,1.32,887.3
1988,Other Manufacturing Industries,1.32,1068.2
1989,Other Manufacturing Industries,1.32,1075.1
1990,Other Manufacturing Industries,1.32,1202.1
1991,Other Manufacturing Industries,1.32,1197.2
1992,Other Manufacturing Industries,1.32,1179.3
1993,Other Manufacturing Industries,1.32,1282.8
1994,Other Manufacturing Industries,1.32,1466.4
1995,Other Manufacturing Industries,1.32,1420.0
1996,Other Manufacturing Industries,1.32,1357.2
1997,Other Manufacturing Industries,1.32,1406.0
1998,Other Manufacturing Industries,1.32,1525.0
1999,Other Manufacturing Industries,1.32,1538.3
2000,Other Manufacturing Industries,1.32,1769.1
2001,Other Manufacturing Industries,1.32,1912.6
2002,Other Manufacturing Industries,1.32,2347.8
2003,Other Manufacturing Industries,1.32,2379.7
2004,Other Manufacturing Industries,1.32,2115.7
2005,Other Manufacturing Industries,1.32,2383.3
2006,Other Manufacturing Industries,1.32,2424.7
2007,Other Manufacturing Industries,1.32,3293.7
2008,Other Manufacturing Industries,1.32,3408.6
2009,Other Manufacturing Industries,1.32,3718.9
2010,Other Manufacturing Industries,1.32,4527.9
2011,Other Manufacturing Industries,1.32,5117.5
2012,Other Manufacturing Industries,1.32,6099.4
2013,Other Manufacturing Industries,1.32,6522.9
2014,Other Manufacturing Industries,1.32,12277.8
2015,Other Manufacturing Industries,1.32,11075.6
2016,Other Manufacturing Industries,1.32,12080.5
2017,Other Manufacturing Industries,1.32,12890.8
2018,Other Manufacturing Industries,1.32,13871.0
2019,Other Manufacturing Industries,1.32,15235.8
2020,Other Manufacturing Industries,1.32,16100.0
2021,Other Manufacturing Industries,1.32,18484.4
2022,Other Manufacturing Industries,1.32,19941.2
2023,Other Manufacturing Industries,1.32,19371.6
2024,Other Manufacturing Industries,1.32,20089.5
